ID,Name,Description,ColumnSpec,category,type,unit,source_comment,changes,comment
CARNEIRO6_355,"Judicial system of higher and lower courts [Note, identical to CARNEIRO4_199]","Judicial system of higher and lower courts, cases being referred to one or the other according to their nature, with decisions of lower courts perhaps appealable to higher courts",,Law and Judicial Process,Categorical,,,,
CARNEIRO6_356,Specialized courts,"Specialized courts (e.g., commercial courts, military courts, ecclesiastical courts, divorce courts)",,Law and Judicial Process,Categorical,,,,
CARNEIRO6_357,Legal counsel,Legal counsel: specialized advocates or lawyers who interpret the law or act for clients in legal cases,,Law and Judicial Process,Categorical,,,,
CARNEIRO6_358,Oaths or affirmations of truthful testimony,Oaths or affirmations of truthful testimony required of witnesses in legal trials,,Law and Judicial Process,Categorical,,,,
CARNEIRO6_359,Oaths of compurgation accepted as evidence of innocence,Oaths of compurgation accepted as evidence of innocence at legal trials,,Law and Judicial Process,Categorical,,,,
CARNEIRO6_360,Perjury or false testimony punishable by law,Perjury or false testimony in court legal cases punishable by law,,Law and Judicial Process,Categorical,,,,
CARNEIRO6_361,Judges,Judges: officials whose sole function it is to apply the law and render decisions in civil or criminal cases,,Law and Judicial Process,Categorical,,,,
CARNEIRO6_362,"Police [Note, similar to CARNEIRO4_212]","Police: specialized individual or force charged with keeping the peace, enforcement of norms, or the apprehension and detention of offenders",,Law and Judicial Process,Categorical,,,,
CARNEIRO6_363,Specialized public executioner,Specialized public executioner,,Law and Judicial Process,Categorical,,,,
CARNEIRO6_364,Law,"Law: a body of explicitly formulated secular norms, interpreted, applied, and enforced by a constituted authority",,Law and Judicial Process,Categorical,,,,
CARNEIRO6_365,Recurrent decrees of laws,Laws recurrently decreed by a ruler or enacted by a legislative body,,Law and Judicial Process,Categorical,,,,
CARNEIRO6_366,"Code of laws [Note, identical to CARNEIRO4_203]","Code of laws (explicit and recorded) which covers social, political, and/or economic relations",,Law and Judicial Process,Categorical,,,,
CARNEIRO6_367,Offenses against persons punishable by law,"Offenses against persons (e.g., sorcery — if actually practiced, assault, maiming, rape, murder) punishable under law or custom by formal means",,Law and Judicial Process,Categorical,,,,
CARNEIRO6_368,Offenses against property punishable by law,"Offenses against property (e.g., theft, arson, willful or inadvertent destruction) subject to indemnification or punishment under law or custom by formal means",,Law and Judicial Process,Categorical,,,,
CARNEIRO6_369,Obstruction of justice punishable under law,"Obstruction of justice (e.g., harboring of criminals, refusing to give evidence) punishable under law",,Law and Judicial Process,Categorical,,,,
CARNEIRO6_370,"Laws governing marriage, abortion, or adoption","Laws governing marriage, divorce, abortion, infanticide, or adoption",,Law and Judicial Process,Categorical,,,,
CARNEIRO6_371,Laws governing inheritance,Laws governing inheritance,,Law and Judicial Process,Categorical,,,,
CARNEIRO6_372,"Laziness, malingering, or vagrancy punishable by law","Laziness, malingering, or vagrancy punishable by law",,Law and Judicial Process,Categorical,,,,
CARNEIRO6_373,"Libel, slander, or malicious lying punishable by law","Libel, slander, or malicious lying punishable by law",,Law and Judicial Process,Categorical,,,,
CARNEIRO6_374,Laws regulating borrowing and lending,Laws regulating borrowing and lending,,Law and Judicial Process,Categorical,,,,
CARNEIRO6_375,Building codes,"Building codes: laws regulating house construction (e.g., prescribing building materials, limiting number of stories)",,Law and Judicial Process,Categorical,,,,
CARNEIRO6_376,Sacrilege severely punished,"Sacrilege — irreverence or disrespect toward a sacred person, place, custom, or object — severely punished",,Law and Judicial Process,Categorical,,,,
CARNEIRO6_377,Religious law enforced by political officials,Religious law enforced by political officials,,Law and Judicial Process,Categorical,,,,
CARNEIRO6_378,Statute of limitations,Statute of limitations specifying the time within which offenders must be brought to trial to be punishable,,Law and Judicial Process,Categorical,,,,
CARNEIRO6_379,"Offenses punished by a designated agent [Note, similar to CARNEIRO4_194]",Most offenses regularly punished by a designated or permanent agent of the society rather than by the offended parties themselves,,Law and Judicial Process,Categorical,,,,
CARNEIRO6_380,Crimes punishable by public authorities only,Crimes legally punishable by public authorities only; private action illegal,,Law and Judicial Process,Categorical,,,,
CARNEIRO6_381,"Offenses punished by fines [Note, similar to CARNEIRO4_206]","Certain offenses punished by fines (in currency or in kind) paid to the lineage, sib or village, tribe or state, of which part may go to the offended party (including penalty feasts)",,Law and Judicial Process,Categorical,,,,
CARNEIRO6_382,"Offenses punished by confiscation of property [Note, identical to CARNEIRO4_207]","Certain offenses punished by confiscation of property, of which part may go to the offended party",,Law and Judicial Process,Categorical,,,,
CARNEIRO6_383,Political authority retains fines or confiscated property,Fines collected or property confiscated by political authority and not shared with the offended party (unless he is the political leader),,Law and Judicial Process,Categorical,,,,
CARNEIRO6_384,"Corporal punishment [Note, similar to CARNEIRO4_208]","Corporal punishment (including mutilation, shaving off hair) meted out for certain offenses by an authorized agent of the society (other than the offended party or his kin unless he is the political leader)",,Law and Judicial Process,Categorical,,,,
CARNEIRO6_385,"Incarceration of convicted offenders [Note, similar to CARNEIRO4_213]","Incarceration of convicted offenders (in shackles, stocks, pens, cages, or prisons)",,Law and Judicial Process,Categorical,,,,
CARNEIRO6_386,"Offenses punished by slavery or hard labor [Note, identical to CARNEIRO4_209]",Certain offenses punished by slavery or by terms at hard labor,,Law and Judicial Process,Categorical,,,,
CARNEIRO6_387,"Death penalty [Note, similar to CARNEIRO4_210]","Death penalty decreed by custom or after judicial procedure for certain crimes, and exacted openly by someone acting with the explicit approval of the society",,Law and Judicial Process,Categorical,,,,
CARNEIRO6_388,Commutation of certain sentences upon payment,Commutation of sentences for certain crimes may be granted upon payment of a fixed amount,,Law and Judicial Process,Categorical,,,,
CARNEIRO6_389,"Political leader sometimes pardons convicted offenders [Note, similar to CARNEIRO4_201]",Political leader sometimes pardons convicted offenders,,Law and Judicial Process,Categorical,,,,
CARNEIRO6_390,General amnesties granted on special occasions,General amnesties granted on special occasions,,Law and Judicial Process,Categorical,,,,
CARNEIRO6_391,"Violation of secular law incurs divine and secular punishment [Note, similar to CARNEIRO4_211]","Violation of secular legal norms automatically incurs punishment by gods during the individual’s lifetime, as well as secular punishment by a formally designated agent of the society",,Law and Judicial Process,Categorical,,,,
CARNEIRO6_392,Warfare for reasons beyond personal conflicts or preemptive defense,"Warfare initiated for considerations other than (or in addition to) the avenging of insults, personal injury, murder, witchcraft, the stealing of women, trespass, or forestalling an enemy attack",,Warfare,Categorical,,,,
CARNEIRO6_393,"Economic reasons for warfare [Note, similar to CARNEIRO4_214]","Economic considerations (e.g., territorial acquisition, the capture of booty, the taking of slaves) important in the initiation of warfare",,Warfare,Categorical,,,,
CARNEIRO6_394,Religious reasons for warfare,"Warfare initiated in order to impose religious dogma or to make religious observances (e.g., human sacrifice)",,Warfare,Categorical,,,,
CARNEIRO6_395,Formal warning or declaration of war,"Formal warning, challenges, or declaration of war, including the displaying of symbols, customarily given",,Warfare,Categorical,,,,
CARNEIRO6_396,"War leaders [Note, identical to CARNEIRO4_215]","Recognized war leader(s) (other than a political leader) who regularly leads the men of the society against the enemy (e.g., war chief, general)",,Warfare,Categorical,,,,
CARNEIRO6_397,"Professional military commanders [Note, identical to CARNEIRO4_216]","Professional military commanders (e.g., generals) who regularly lead the army in time of war",,Warfare,Categorical,,,,
CARNEIRO6_398,"Professional middle-level military officials [Note, identical to CARNEIRO4_217]","Professional middle-level military officials (e.g., centurions, lieutenants, captains)",,Warfare,Categorical,,,,
CARNEIRO6_399,"Specially trained warriors [Note, similar to CARNEIRO4_218]",Body of specially trained or highly skilled warriors (as distinct from the rest of the fighting men),,Warfare,Categorical,,,,
CARNEIRO6_400,"Standing army [Note, similar to CARNEIRO4_221]","Standing army, organized around a core of professional soldiers, and continuously maintained",,Warfare,Categorical,,,,
CARNEIRO6_401,Militia,Militia: a semimilitary organization with officers who keep its units in readiness to quell uprisings or repel invasions,,Warfare,Categorical,,,,
CARNEIRO6_402,"Military conscription [Note, similar to CARNEIRO4_219]","Military conscription (those disinclined to fight either coerced into doing so, allowed to commute, or else subject to punishment)",,Warfare,Categorical,,,,
CARNEIRO6_403,Military or corvée obligations fulfilled through substitutes or payments,Substitutes may be hired or commutation paid to fulfill military or corvée obligations,,Warfare,Categorical,,,,
CARNEIRO6_404,Troops receive fixed pay,"Troops receive fixed pay (over and above, or instead of, a share of the booty)",,Warfare,Categorical,,,,
CARNEIRO6_405,"Mercenaries [Note, identical to CARNEIRO4_222]","Mercenaries (i.e., paid foreign troops) used in warfare",,Warfare,Categorical,,,,
CARNEIRO6_406,"Soldiers or officers take oath of allegiance [Note, similar to CARNEIRO4_220]",Soldiers or officers take oath of allegiance,,Warfare,Categorical,,,,
CARNEIRO6_407,Fighting force divided into subunits,Fighting force customarily divided into subunits,,Warfare,Categorical,,,,
CARNEIRO6_408,Army organized into military units,"Army organized into groups of units which are successively more inclusive (e.g., platoons, companies, regiments, divisions)",,Warfare,Categorical,,,,
CARNEIRO6_409,Organized war preparation drills and exercises,Organized drills or exercises carried out to prepare for war,,Warfare,Categorical,,,,
CARNEIRO6_410,"Differentiated military units [Note, identical to CARNEIRO4_228]","Differentiated military units (e.g., spearmen, bowmen, slingers, cavalry)",,Warfare,Categorical,,,,
CARNEIRO6_411,Cavalry,Cavalry,,Warfare,Categorical,,,,
CARNEIRO6_412,Military engineers,Military engineers,,Warfare,Categorical,,,,
CARNEIRO6_413,Baggage trains used to transport the army’s supplies,Baggage trains used to transport the army’s supplies,,Warfare,Categorical,,,,
CARNEIRO6_414,"Pitched battles [Note, similar to CARNEIRO4_225]","Pitched battles, involving considerable hand-to-hand fighting, initiated, in which the objective is to destroy or drive off the enemy fighting force, or capture (rather than merely raid) enemy settlements",,Warfare,Categorical,,,,
CARNEIRO6_415,Fighters begin battle in formation,Fighters begin battle in formation (including arrangement in a straight line),,Warfare,Categorical,,,,
CARNEIRO6_416,Soldiers fight as compact units,"Soldiers fight closely aligned or as compact units, rather than as separate individuals",,Warfare,Categorical,,,,
CARNEIRO6_417,Formal rules governing military conducts,Formal rules governing conduct of soldiers and officers in war,,Warfare,Categorical,,,,
CARNEIRO6_418,Government arsenals or armories,Arsenals or armories where government stockpiles of weapons are maintained,,Warfare,Categorical,,,,
CARNEIRO6_419,Cutting or thrusting weapons used in warfare,Cutting or thrusting weapons used in warfare,,Warfare,Categorical,,,,
CARNEIRO6_420,"Defensive body armor [Note, similar to CARNEIRO4_224]",Defensive body armor (exclude shields and helmets),,Warfare,Categorical,,,,
CARNEIRO6_421,Metal armor used in warfare,Metal armor used in warfare,,Warfare,Categorical,,,,
CARNEIRO6_422,"Chariots used in warfare [Note, identical to CARNEIRO4_229]",Chariots used in warfare,,Warfare,Categorical,,,,
CARNEIRO6_423,"Military emblems and banners [Note, identical to CARNEIRO4_227]","Emblems, banners, or special objects which serve to identify military units, or act as rallying points, are carried into battle",,Warfare,Categorical,,,,
CARNEIRO6_424,Musical instruments used for battle signals,"Drums, horns, trumpets, etc., used to signal commands in battle or to encourage troops (excluding the use of these instruments merely to frighten the enemy)",,Warfare,Categorical,,,,
CARNEIRO6_425,"Espionage [Note, similar to CARNEIRO4_223]","Espionage, by special agents who gather strategic information in foreign territory by hiding their purpose and/or identity but not their persons",,Warfare,Categorical,,,,
CARNEIRO6_426,"Sieges laid to enemy fortifications [Note, identical to CARNEIRO4_231]",Sieges laid to enemy fortifications strong enough to resist immediate assault,,Warfare,Categorical,,,,
CARNEIRO6_427,"Permanently garrisoned forts [Note, identical to CARNEIRO4_230]","Permanently garrisoned forts (excluding observation posts, walled towns and cities)",,Warfare,Categorical,,,,
CARNEIRO6_428,Battering rams,Battering rams,,Warfare,Categorical,,,,
CARNEIRO6_429,Assault ladders or towers used in sieges,Assault ladders or towers used in sieges,,Warfare,Categorical,,,,
CARNEIRO6_430,Siege ramps,Siege ramps,,Warfare,Categorical,,,,
CARNEIRO6_431,"Catapult-type devices used as siege engines [Note, identical to CARNEIRO4_232]",Catapult-type devices used as siege engines,,Warfare,Categorical,,,,
CARNEIRO6_432,"Body trophies [Note, identical to CARNEIRO4_236]","Body trophies (e.g., heads, scalps, hands) taken in war or from sacrificed prisoners",,Warfare,Categorical,,,,
CARNEIRO6_433,Military booty,Considerable booty taken during successful military campaigns,,Warfare,Categorical,,,,
CARNEIRO6_434,"Adult male war captives [Note, identical to CARNEIRO4_237]",Adult males frequently taken captive in warfare,,Warfare,Categorical,,,,
CARNEIRO6_435,Cannibalism of war captives,Cannibalism of war captives,,Warfare,Categorical,,,,
CARNEIRO6_436,"War captives regularly sacrificed to gods [Note, identical to CARNEIRO4_238]",War captives regularly sacrificed to god(s),,Warfare,Categorical,,,,
CARNEIRO6_437,"War captives kept for ransom or held as hostages [Note, similar to CARNEIRO4_239]",War captives kept for ransom or held as hostages,,Warfare,Categorical,,,,
CARNEIRO6_438,"Special ornaments for brave or wounded warriors [Note, identical to CARNEIRO4_233]","Special ornaments, insignia, or appellations awarded for prowess or wounds received in battle",,Warfare,Categorical,,,,
CARNEIRO6_439,"Rewards for outstanding warriors [Note, similar to CARNEIRO4_234]","Outstanding warriors rewarded with gifts of property, women, or slaves, or appointment to official positions",,Warfare,Categorical,,,,
CARNEIRO6_440,"Nobility attainable through war exploits [Note, identical to CARNEIRO4_235]",Nobility or distinctly high social status attainable through war exploits,,Warfare,Categorical,,,,
CARNEIRO6_441,"Penalty for cowardice, desertion, or insurrection","Death, confiscation of property, or other severe punishment may be penalty for cowardice in battle, desertion, or insurrection",,Warfare,Categorical,,,,
CARNEIRO6_442,Formal ceremonies to conclude inter-societal hostilities,Formal ceremonies (including the making of treaties) to conclude hostilities with other societies,,Warfare,Categorical,,,,
CARNEIRO6_443,Military prowess exhibited in parades or reviews,Military parades or reviews in which military skill and prowess are exhibited (excluding celebrations held for returning warriors),,Warfare,Categorical,,,,
CARNEIRO6_444,"Territory of vanquished enemy annexed [Note, identical to CARNEIRO4_240]",Territory of vanquished enemy annexed,,Warfare,Categorical,,,,
CARNEIRO6_445,"Vanquished enemies subjugated and controlled [Note, identical to CARNEIRO4_241]",Peoples of vanquished enemy subjugated and held under effective control,,Warfare,Categorical,,,,
CARNEIRO6_446,"Defeated political leaders pledge allegiance to conquerors [Note, similar to CARNEIRO4_242]",Defeated political leader(s) or his relative(s) retained in authority over his territory on pledge of allegiance to conquerors,,Warfare,Categorical,,,,
CARNEIRO6_447,Indemnities exacted from defeated enemies,Indemnities or reparations (as distinct from tribute) exacted from defeated enemies,,Warfare,Categorical,,,,
CARNEIRO6_448,Permanent settlements built in conquered territory,Permanent settlements built in conquered territory,,Warfare,Categorical,,,,
CARNEIRO6_449,Supernatural beings intervening for supplicants,Supernatural being(s) who currently intervenes for the benefit of suppliants,,Religion,Categorical,,,,
CARNEIRO6_450,Ancestral spirits propitiated and invoked,Ancestral spirits propitiated and invoked,,Religion,Categorical,,,,
CARNEIRO6_451,"Gods [Note, similar to CARNEIRO4_245]","God(s): specifically personified supernatural being(s) (not impersonal force) who is not particular to locations or to kinship segments (exclude, e.g., ancestral, guardian, and other personal spirits), to whom prayers are directed and who intervenes for the benefit of the society or its members",,Religion,Categorical,,,,
CARNEIRO6_452,"Sun god [Note, identical to CARNEIRO4_249]","Sun god worshipped (i.e., propitiated and invoked)",,Religion,Categorical,,,,
CARNEIRO6_453,"God of war [Note, similar to CARNEIRO4_244]",God of war (not necessarily connected exclusively with war) worshipped,,Religion,Categorical,,,,
CARNEIRO6_454,"Lawgiver god [Note, similar to CARNEIRO4_248]","Lawgiver god, who on more than one occasion has enunciated extensive rules for governing human conduct, worshipped",,Religion,Categorical,,,,
CARNEIRO6_455,"Patron gods or saints [Note, similar to CARNEIRO4_246]","Patron gods or saints (not including guardian spirits), who afford protection to groups of individuals engaged in particular occupations or activities (e.g., god of merchants, god of hunters, god of travelers, god of blacksmiths, god of war)",,Religion,Categorical,,,,
CARNEIRO6_456,"Pantheon of gods [Note, identical to CARNEIRO4_250]","Pantheon of gods worshipped (propitiated and invoked); (applies only to differentiated gods who actively control spheres of life or nature, e.g., rain god, war god, fire god, fertility goddess, love goddess)",,Religion,Categorical,,,,
CARNEIRO6_457,"Paramount god in the pantheon [Note, identical to CARNEIRO4_251]",One god in the pantheon of differentiated gods worshipped as paramount,,Religion,Categorical,,,,
CARNEIRO6_458,Life and death affects the afterlife,Manner of living or dying affects the status or condition of the soul after death,,Religion,Categorical,,,,
CARNEIRO6_459,"Offerings [Note, similar to CARNEIRO4_253]",Offerings (including libations and sacrifices),,Religion,Categorical,,,,
CARNEIRO6_460,Libations,"Libations: the ritual pouring, sprinkling, or drinking of a liquid",,Religion,Categorical,,,,
CARNEIRO6_461,Animal sacrifices,Animal sacrifices directed to supernatural beings to placate them or gain their favor,,Religion,Categorical,,,,
CARNEIRO6_462,"Human sacrifice [Note, identical to CARNEIRO4_254]",Human sacrifice directed to supernatural beings to placate them or gain their favor,,Religion,Categorical,,,,
CARNEIRO6_463,Private worship of supernatural beings,"Private worship of supernatural beings through personally owned (rather than societally maintained) idols, altars, or shrines",,Religion,Categorical,,,,
CARNEIRO6_464,Priests perform private ceremonies for payment,Private ceremonies or sacrifices performed by priests (not shamans or medicine men) on behalf of individuals for payment,,Religion,Categorical,,,,
CARNEIRO6_465,Priests conduct sacrifices on behalf of the society,"Priests conduct sacrifices on behalf of the society, or a significant segment thereof, to ward off calamities, solicit benefits, or offer thanks",,Religion,Categorical,,,,
CARNEIRO6_466,Rites of passage performed by priests,Rites of passage performed by priests,,Religion,Categorical,,,,
CARNEIRO6_467,Rites to promote farming success,"Rites to promote fertility of the soil, to bring rain, or to celebrate the harvest performed seasonally (rather than merely when the crop is in danger)",,Religion,Categorical,,,,
CARNEIRO6_468,Thank offerings to supernatural beings,Thank offerings to supernatural being(s),,Religion,Categorical,,,,
CARNEIRO6_469,Pre-battle rituals performed by religious specialists,"Offerings, sacrifices, prayers, or other rituals carried out by religious specialists before battle",,Religion,Categorical,,,,
CARNEIRO6_470,Post-victory offerings to supernatural beings,Victory offerings made to supernatural being(s) after successful military campaign,,Religion,Categorical,,,,
CARNEIRO6_471,Housebuilding offerings or sacrifices,Offerings or sacrifices made in connection with housebuilding or the erection of other structures,,Religion,Categorical,,,,
CARNEIRO6_472,"Religious pilgrimages [Note, identical to CARNEIRO4_275]",Religious pilgrimages to distant shrines or sacred places,,Religion,Categorical,,,,
CARNEIRO6_473,"Votive offerings, ceremonies or pilgrimages",Votive offerings or ceremonies or votive pilgrimages made,,Religion,Categorical,,,,
CARNEIRO6_474,"Idols [Note, similar to CARNEIRO4_252]",Idols: durable representations made in the likeness of supernatural beings through or in which they are worshipped,,Religion,Categorical,,,,
CARNEIRO6_475,"Oracles [Note, similar to CARNEIRO4_247]","Oracles: shrines, places, or objects where, or by means of which, a medium transmits answers to questions posed to a god or spirit (exclude the use of animals for augury)",,Religion,Categorical,,,,
CARNEIRO6_476,"Shrines [Note, similar to CARNEIRO4_255]","Shrines, altars, ceremonial platforms, or other sacred places where religious practices (e.g., offerings, rituals, prayers) are regularly or repeatedly carried out",,Religion,Categorical,,,,
CARNEIRO6_477,Incense burned for ceremonial or ritual purposes,Incense burned for ceremonial or ritual purposes,,Religion,Categorical,,,,
CARNEIRO6_478,"Ritual or liturgical texts [Note, identical to CARNEIRO4_276]",Ritual or liturgical (written) texts,,Religion,Categorical,,,,
CARNEIRO6_479,"Special supernatural practitioners [Note, similar to CARNEIRO4_256]","Special supernatural practitioners (e.g., shamans, diviners, priests, monks)",,Religion,Categorical,,,,
CARNEIRO6_480,"Religious specialists supported by individuals or society [Note, identical to CARNEIRO4_257]","Religious specialist(s) supported (fully or almost fully) by individuals, the community, tribe, or state",,Religion,Categorical,,,,
CARNEIRO6_481,Divination specialists consulted before important undertakings,"Specialists (e.g., astrologers) concerned exclusively with divination and related activities (exclude shamans) are consulted before undertakings important to the society or the political leader",,Religion,Categorical,,,,
CARNEIRO6_482,"Priests [Note, identical to CARNEIRO4_258]",Priests: religious practitioners connected with specific gods or with society-wide ancestral cults,,Religion,Categorical,,,,
CARNEIRO6_483,"Functionally specialized priests [Note, identical to CARNEIRO4_260]","Functionally specialized priests (e.g., interpreters of oracles or dreams, sacrificial priests, funerary priests, war priests)",,Religion,Categorical,,,,
CARNEIRO6_484,"Priests formally invested in their office [Note, identical to CARNEIRO4_259]","Priests formally invested in their office by chief, king, or higher priest",,Religion,Categorical,,,,
CARNEIRO6_485,"Head priest has considerable political influence [Note, identical to CARNEIRO4_267]",Head priest (including priest-chief or priest-king) has considerable political influence,,Religion,Categorical,,,,
CARNEIRO6_486,"Hierarchy of priests [Note, identical to CARNEIRO4_261]",Hierarchy of priests,,Religion,Categorical,,,,
CARNEIRO6_487,Different orders of priests,Different orders of priests,,Religion,Categorical,,,,
CARNEIRO6_488,"Women consecrated to a temple or a god service [Note, identical to CARNEIRO4_265]","Women consecrated to a temple or to the service of a god (e.g., priestesses, virgins, nuns)",,Religion,Categorical,,,,
CARNEIRO6_489,Priests distinguished by visible status marks,"Priests or monks always distinguished by specific visible marks of their status (e.g., tonsure, special garments)",,Religion,Categorical,,,,
CARNEIRO6_490,"Priests follow strict rules of discipline [Note, similar to CARNEIRO4_272]","Priests or monks ordinarily follow strict rules of discipline, including various forms of abnegation (e.g., fasting, continence), purification, or mortification of the flesh",,Religion,Categorical,,,,
CARNEIRO6_491,"Training school for priests [Note, identical to CARNEIRO4_271]",Training school for priests,,Religion,Categorical,,,,
CARNEIRO6_492,"Temples [Note, similar to CARNEIRO4_262]","Temple(s): structure(s), at least as large as dwellings, where priests worship gods or practice society-wide ancestral cults",,Religion,Categorical,,,,
CARNEIRO6_493,"Temple has large staff [Note, similar to CARNEIRO4_263]",Temple has large staff of priests or attendants (more than 10),,Religion,Categorical,,,,
CARNEIRO6_494,"Temple owns considerable property [Note, identical to CARNEIRO4_264]",Temple owns considerable property,,Religion,Categorical,,,,
CARNEIRO6_495,Temples dedicated to specific gods or saints,Differentiated temples dedicated to specific gods or saints,,Religion,Categorical,,,,
CARNEIRO6_496,"Monasteries, convents, or nunneries [Note, identical to CARNEIRO4_273]","Monasteries, convents, or nunneries where priests, monks, priestesses, etc., live, and which, unlike temples, are ordinarily closed to laymen",,Religion,Categorical,,,,
CARNEIRO6_497,"Ceremonial or religious center [Note, identical to CARNEIRO4_274]",Ceremonial or religious center: a complex of temples and associated buildings having an important role in the religious life of the society,,Religion,Categorical,,,,
CARNEIRO6_498,"Church [Note, identical to CARNEIRO4_266]",Church: religious institution which encompasses a number of priests and temples (or monks and monasteries) and which is unified by a set of common beliefs and observances,,Religion,Categorical,,,,
CARNEIRO6_499,"Temple or church receives donations [Note, similar to CARNEIRO4_269]",Temple or church receives donations (other than offerings left to supernatural beings),,Religion,Categorical,,,,
CARNEIRO6_500,"Temple or church exacts tithes [Note, similar to CARNEIRO4_270]","Temple or church exacts tithes, receives the produce of a fixed portion of cultivated lands, or claims a set part of personal incomes",,Religion,Categorical,,,,
CARNEIRO6_501,"Church owns large amounts of land [Note, identical to CARNEIRO4_268]",Church owns large amounts of land,,Religion,Categorical,,,,
CARNEIRO6_502,Ecclesiastical courts,Ecclesiastical courts,,Religion,Categorical,,,,
CARNEIRO6_503,"Pottery (either made or commonly used) [Note, identical to CARNEIRO4_277]",Pottery (either made or commonly used),,Ceramics and Art,Categorical,,,,
CARNEIRO6_504,"Painted pottery made [Note, identical to CARNEIRO4_278]",Painted pottery made,,Ceramics and Art,Categorical,,,,
CARNEIRO6_505,"Effigy vessels made [Note, identical to CARNEIRO4_279]",Effigy vessels made,,Ceramics and Art,Categorical,,,,
CARNEIRO6_506,Large ceramic vessels for storing or transporting grain or liquids,Large ceramic vessels made expressly for storing or transporting grain or liquids,,Ceramics and Art,Categorical,,,,
CARNEIRO6_507,"Mold-made pottery [Note, identical to CARNEIRO4_280]",Mold-made pottery,,Ceramics and Art,Categorical,,,,
CARNEIRO6_508,"Wheel-made pottery [Note, identical to CARNEIRO4_281]",Wheel-made pottery,,Ceramics and Art,Categorical,,,,
CARNEIRO6_509,"Pottery kilns [Note, identical to CARNEIRO4_282]",Pottery kilns,,Ceramics and Art,Categorical,,,,
CARNEIRO6_510,"Professional potters [Note, identical to CARNEIRO4_284]",Professional (full-time) potters,,Ceramics and Art,Categorical,,,,
CARNEIRO6_511,"Professional painters or sculptors [Note, identical to CARNEIRO4_285]",Professional (full-time) painters or sculptors,,Ceramics and Art,Categorical,,,,
CARNEIRO6_512,"Terra-cotta figurines [Note, similar to CARNEIRO4_286]","Terra-cotta (baked clay) figurines or statues as art or ceremonial objects (free-standing, not appliquéd on pots or walls)",,Ceramics and Art,Categorical,,,,
CARNEIRO6_513,Wooden or ivory statues,Statues or figurines carved in hard wood or ivory,,Ceramics and Art,Categorical,,,,
CARNEIRO6_514,"Stone statues [Note, identical to CARNEIRO4_287]",Stone statues (or figurines) as art or ceremonial objects,,Ceramics and Art,Categorical,,,,
CARNEIRO6_515,"Heroic or gigantic stone sculpture [Note, similar to CARNEIRO4_288]",Heroic or gigantic stone sculpture,,Ceramics and Art,Categorical,,,,
CARNEIRO6_516,"Stone reliefs, intaglios, or friezes [Note, identical to CARNEIRO4_289]","Reliefs, intaglios, or friezes carved into dressed stone surfaces",,Ceramics and Art,Categorical,,,,
CARNEIRO6_517,"Wall murals or frescoes [Note, identical to CARNEIRO4_290]",Murals or frescoes painted on faced stone or brick walls,,Ceramics and Art,Categorical,,,,
CARNEIRO6_518,"Glass manufactured [Note, identical to CARNEIRO4_291]",Glass manufactured,,Ceramics and Art,Categorical,,,,
CARNEIRO6_519,"Mosaics of stone, brick, tile, or glass [Note, identical to CARNEIRO4_292]","Mosaics of stone, brick, tile, or glass",,Ceramics and Art,Categorical,,,,
CARNEIRO6_520,"Ground or polished stone or shell cutting tools [Note, similar to CARNEIRO4_293]",Ground or polished stone or shell cutting tools,,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_521,"Metal axes or adzes made [Note, identical to CARNEIRO4_294]",Metal axes or adzes made,,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_522,Metal-pointed plowshares,Metal-pointed plowshares,,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_523,"Animal-, wind-, or water-powered grinding devices [Note, similar to CARNEIRO4_295]","Animal-, wind-, or water-powered devices for grinding grain",,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_524,"Mechanical devices for raising water [Note, identical to CARNEIRO4_296]","Mechanical devices for raising water (e.g., shadoof, water wheel, water screw)",,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_525,"Wheeled vehicles [Note, identical to CARNEIRO4_297]",Wheeled vehicles,,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_526,"Scales or balances [Note, identical to CARNEIRO4_298]",Scales or balances,,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_527,Techniques of wood joining,"Techniques of wood joining beyond lashing and gluing (e.g., use of pegs, nails, dovetailing, sewing)",,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_528,Furniture,"Furniture: e.g., stools, benches, platform beds, hammocks",,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_529,Lock and keys,Lock and keys,,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_530,Mirrors,Mirrors,,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_531,"Spindle [Note, identical to CARNEIRO4_299]",Spindle,,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_532,"Heddle loom [Note, identical to CARNEIRO4_300]",Heddle loom,,Tools and Utensils and Textiles,Categorical,,,,
CARNEIRO6_533,Plant fibers woven into cloth,Plant fibers woven into cloth,,Tools and Utensils and Textiles,Categorical,,,,
